ID,Title,Venue,Year,URL,DOI,OpenReview,Arxiv,Code,Video,Slide,Poster
07775,FADL:Federated-Autonomous Deep Learning for Distributed Electronic Health Record,arXiv,2018,,,,https://arxiv.org/abs/1811.11400v2,,,,
07777,Entity Resolution and Federated Learning get a Federated Resolution,arXiv,2018,,,,https://arxiv.org/abs/1803.04035,,,,
07780,DÏoT: A Federated Self-learning Anomaly Detection System for IoT,arXiv,2019,,,,https://arxiv.org/abs/1804.07474,,,,
07781,Distributed Federated Learning for Ultra-Reliable Low-Latency Vehicular Communications,IEEE Transactions on Communications,2020,https://ieeexplore.ieee.org/document/8917592,https://doi.org/10.1109/tcomm.2019.2956472,,https://arxiv.org/abs/1807.08127,,,,
07789,Communication-Efficient On-Device Machine Learning: Federated Distillation and Augmentation under Non-IID Private Data,arXiv,2023,,,,https://arxiv.org/abs/1811.11479v2,,,,
07791,Client Selection for Federated Learning with Heterogeneous Resources in Mobile Edge,ICC 2019 - 2019 IEEE International Conference on Communications (ICC),2019,https://ieeexplore.ieee.org/document/8761315,https://doi.org/10.1109/icc.2019.8761315,,https://arxiv.org/abs/1804.08333,,,,
07793,Blockchained On-Device Federated Learning,arXiv,2019,,,,https://arxiv.org/abs/1808.03949v2,,,,
07795,Applied Federated Learning: Improving Google Keyboard Query Suggestions,arXiv,2018,,,,https://arxiv.org/abs/1812.02903,,,,
07796,Analyzing Federated Learning through an Adversarial Lens,Proceedings of the 36th International Conference on Machine Learning,2019,https://proceedings.mlr.press/v97/bhagoji19a.html,,,https://arxiv.org/abs/1811.12470v4,,,,
07797,Adaptive Federated Learning in Resource Constrained Edge Computing Systems,arXiv,2019,,,,https://arxiv.org/abs/1804.05271,,,,
07801,A Hybrid Approach to Privacy-Preserving Federated Learning,arXiv,2019,,,,https://arxiv.org/abs/1812.03224,,,,
07805,SpaFL: Communication-Efficient Federated Learning with Sparse Models and Low computational Overhead,arXiv,2024,,,,https://arxiv.org/abs/2406.00431,,,,
07808,The Federated Filtering Algorithm based on the Asynchronous Multisensor System,Current Trends in Computer Science and Mechanical Automation Vol.2,2017,,https://doi.org/10.1515/9783110584998-016,,,,,,
07814,Private federated learning on vertically partitioned data via entity resolution and additively homomorphic encryption,arXiv,2017,,,,https://arxiv.org/abs/1711.10677,,,,
07833,Practical Secure Aggregation for Federated Learning on User-Held Data,arXiv,2016,,,,https://arxiv.org/abs/1611.04482,,,,
07841,Federated Learning: Strategies for Improving Communication Efficiency,arXiv,2017,,,,https://arxiv.org/abs/1610.05492,,,,
07849,XFED: Non-Collusive Model Poisoning Attack Against Byzantine-Robust Federated Classifiers,arXiv,2026,,,,https://arxiv.org/abs/2604.09489,,,,
07852,Understanding Communication Backends in Cross-Silo Federated Learning,arXiv,2026,,,,https://arxiv.org/abs/2604.10859,,,,
07855,Towards Securing IIoT: An Innovative Privacy-Preserving Anomaly Detector Based on Federated Learning,arXiv,2026,,,,https://arxiv.org/abs/2604.06101,,,,
07862,Thorki: Decoupling General and Personalized Knowledge with Collaborative Fusion for Personalized Federated Learning,Proceedings of the ACM Web Conference 2026,2026,,https://doi.org/10.1145/3774904.3792140,,,,,,
07863,The Impact of Federated Learning on Distributed Remote Sensing Archives,arXiv,2026,,,,https://arxiv.org/abs/2604.11562,,,,
07866,Task2vec Readiness: Diagnostics for Federated Learning from Pre-Training Embeddings,arXiv,2026,,,,https://arxiv.org/abs/2604.10849,,,,
07868,SubFLOT: Submodel Extraction for Efficient and Personalized Federated Learning via Optimal Transport,CVPR2026,2026,https://openaccess.thecvf.com/content/CVPR2026/html/Jiang_Submodel_Extraction_for_Efficient_and_Personalized_Federated_Learning_via_Optimal_CVPR_2026_paper.html,,,https://arxiv.org/abs/2604.06631,,,,
07869,Spiking Personalized Federated Learning for Brain-Computer Interface-Enabled Immersive Communication,arXiv,2026,,,,https://arxiv.org/abs/2603.22727,,,,
07871,Seizing Critical Learning Period in UAV-Assisted Hierarchical Personalized Federated Learning,IEEE Transactions on Mobile Computing,2026,https://ieeexplore.ieee.org/document/3639671,https://doi.org/10.1109/tmc.2025.3639671,,,,,,
07872,SecureAFL: Secure Asynchronous Federated Learning,arXiv,2026,,,,https://arxiv.org/abs/2604.03862,,,,
07873,Secure and Privacy-Preserving Vertical Federated Learning,arXiv,2026,,,,https://arxiv.org/abs/2604.13474,,,,
07874,Scalar Federated Learning for Linear Quadratic Regulator,arXiv,2026,,,,https://arxiv.org/abs/2604.05088,,,,
07875,Rethinking the Personalized Relaxed Initialization in the Federated Learning: Consistency and Generalization,arXiv,2026,,,,https://arxiv.org/abs/2604.12768,,,,
07876,RELIEF: Turning Missing Modalities into Training Acceleration for Federated Learning on Heterogeneous IoT Edge,arXiv,2026,,,,https://arxiv.org/abs/2604.04243,,,,
07879,Quantization Impact on the Accuracy and Communication Efficiency Trade-off in Federated Learning for Aerospace Predictive Maintenance,arXiv,2026,,,,https://arxiv.org/abs/2604.08474,,,,
07881,Prototype-Regularized Federated Learning for Cross-Domain Aspect Sentiment Triplet Extraction,arXiv,2026,,,,https://arxiv.org/abs/2604.09123,,,,
07882,Probabilistic Feature Imputation and Uncertainty-Aware Multimodal Federated Aggregation,Proceedings of The 9th International Conference on Medical Imaging with Deep Learning,2026,https://proceedings.mlr.press/v315/shahid26a.html,,,https://arxiv.org/abs/2604.12970,,,,
07883,"PrivEraserVerify: Efficient, Private, and Verifiable Federated Unlearning",arXiv,2026,,,,https://arxiv.org/abs/2604.12348,,,,
07884,Private Federated Learning for High-dimensional Time Series,arXiv,2026,,,,https://arxiv.org/abs/2604.07135,,,,
07885,Personalized Hierarchical Federated Learning Framework for the Internet of Vehicles Based on Split Meta-Learning,IEEE Internet of Things Journal,2026,https://ieeexplore.ieee.org/document/3651773,https://doi.org/10.1109/jiot.2026.3651773,,,,,,
07886,Personalized federated learning with personalized knowledge distillation based on local empirical risk,Information Fusion,2026,,https://doi.org/10.1016/j.inffus.2026.104269,,,,,,
07891,No More Guessing: a Verifiable Gradient Inversion Attack in Federated Learning,arXiv,2026,,,,https://arxiv.org/abs/2604.15063,,,,
07899,Federated Learning: A Survey of Core Challenges Current Methods and Opportunities,MDPI Systems,2026,,https://doi.org/10.3390/systems14030105,,,,,,
07900,Learning from history for personalized federated learning,Neural Networks,2026,,https://doi.org/10.1016/j.neunet.2025.108071,,,,,,
07902,Jellyfish: Zero-Shot Federated Unlearning Scheme with Knowledge Disentanglement,arXiv,2026,,,,https://arxiv.org/abs/2604.04030,,,,
07905,HierFedCEA: Hierarchical Federated Edge Learning for Privacy-Preserving Climate Control Optimization Across Heterogeneous Controlled Environment Agriculture Facilities,arXiv,2026,,,,https://arxiv.org/abs/2604.13396,,,,
07908,Forgetting to Witness: Efficient Federated Unlearning and Its Visible Evaluation,arXiv,2026,,,,https://arxiv.org/abs/2604.04800,,,,
07913,FedRio: Personalized Federated Social Bot Detection via Cooperative Reinforced Contrastive Adversarial Distillation,arXiv,2026,,,,https://arxiv.org/abs/2604.10678,,,,
07914,FedIDM: Achieving Fast and Stable Convergence in Byzantine Federated Learning through Iterative Distribution Matching,arXiv,2026,,,,https://arxiv.org/abs/2604.15115,,,,
07915,"FedGUI: Benchmarking Federated GUI Agents across Heterogeneous Platforms, Devices, and Operating Systems",arXiv,2026,,,,https://arxiv.org/abs/2604.14956,,,,
07916,Federated Prototype Adaptation Learning: Personalized and Generalizable Learning in Distributed Networks,IEEE Internet of Things Journal,2026,https://ieeexplore.ieee.org/document/3628875,https://doi.org/10.1109/jiot.2025.3628875,,,,,,
07917,Federated Learning-Driven Demand Forecasting Integrated with Stochastic Linear Programming in Decentralized Retail Networks,International Journal of Creative and Open Research in Engineering and Management,2026,,https://doi.org/10.55041/ijcope.v2i4.475,,,,,,
07918,FedDetox: Robust Federated SLM Alignment via On-Device Data Sanitization,arXiv,2026,,,,https://arxiv.org/abs/2604.06833,,,,
07919,FedDES: Graph-Based Dynamic Ensemble Selection for Personalized Federated Learning,arXiv,2026,,,,https://arxiv.org/abs/2603.28006,,,,
07920,FedDAP: Domain-Aware Prototype Learning for Federated Learning under Domain Shift,CVPR2026,2026,https://openaccess.thecvf.com/content/CVPR2026/html/Le_FedDAP_Domain-Aware_Prototype_Learning_for_Federated_Learning_under_Domain_Shift_CVPR_2026_paper.html,,,https://arxiv.org/abs/2604.06795,,,,
07921,FEDBUD: Joint Incentive and Privacy Optimization for Resource-Constrained Federated Learning,arXiv,2026,,,,https://arxiv.org/abs/2604.10499,,,,
07922,Exploiting Correlations in Federated Learning: Opportunities and Practical Limitations,arXiv,2026,,,,https://arxiv.org/abs/2604.14751,,,,
07923,Evaluating Differential Privacy Against Membership Inference in Federated Learning: Insights from the NIST Genomics Red Team Challenge,arXiv,2026,,,,https://arxiv.org/abs/2604.12737,,,,
07924,Enhancing Cross-Problem Vehicle Routing via Federated Learning,arXiv,2026,,,,https://arxiv.org/abs/2604.10652,,,,
07926,EdgeDetect: Importance-Aware Gradient Compression with Homomorphic Aggregation for Federated Intrusion Detection,arXiv,2026,,,,https://arxiv.org/abs/2604.14663,,,,
07929,Dynamic Free-Rider Detection in Federated Learning via Simulated Attack Patterns,arXiv,2026,,,,https://arxiv.org/abs/2604.04611,,,,
07936,DDP-SA: Scalable Privacy-Preserving Federated Learning via Distributed Differential Privacy and Secure Aggregation,arXiv,2026,,,,https://arxiv.org/abs/2604.07125,,,,
07939,Cooperate to Compete: Strategic Data Generation and Incentivization Framework for Coopetitive Cross-Silo Federated Learning,arXiv,2026,,,,https://arxiv.org/abs/2604.14886,,,,
07940,Communication-Efficient Gluon in Federated Learning,arXiv,2026,,,,https://arxiv.org/abs/2604.10689,,,,
07943,Breaking barriers in federated transfer learning: A systematic review on federated transfer learning for non-overlapping domains,Expert Systems with Applications,2026,,https://doi.org/10.1016/j.eswa.2026.131514,,,,,,
07944,BlazeFL: Fast and Deterministic Federated Learning Simulation,arXiv,2026,,,,https://arxiv.org/abs/2604.03606,,,,
07947,Automating aggregation strategy selection in federated learning,arXiv,2026,,,,https://arxiv.org/abs/2604.08056,,,,
07949,Asynchronous Probability Ensembling for Federated Disaster Detection,arXiv,2026,,,,https://arxiv.org/abs/2604.14450,,,,
07953,Adaptive differential privacy for federated medical segmentation across modalities and complexity levels,Medical Imaging 2026: Computer-Aided Diagnosis,2026,,https://doi.org/10.1117/12.3075111,,https://arxiv.org/abs/2604.06518,,,,
07955,A Full Compression Pipeline for Green Federated Learning in Communication-Constrained Environments,arXiv,2026,,,,https://arxiv.org/abs/2604.11146,,,,
07956,A federated learning framework for deep imputation of missing data in heterogeneous ICU time series,Scientific Reports,2026,,https://doi.org/10.1038/s41598-026-49311-7,,,,,,
07958,Robust Synchronisation for Federated Learning in The Face of Correlated Device Failure,arXiv,2026,,,,https://arxiv.org/abs/2604.16090,,,,
07961,Federated Parameter-Efficient Adaptation for Interference Mitigation at the Wireless Edge,arXiv,2026,,,,https://arxiv.org/abs/2604.15936,,,,
07962,Federated Learning with Quantum Enhanced LSTM for Applications in High Energy Physics,arXiv,2026,,,,https://arxiv.org/abs/2604.15775,,,,
07963,Fed3D: Federated 3D Object Detection,arXiv,2026,,,,https://arxiv.org/abs/2604.15795,,,,
07964,CroSatFL: Energy-Efficient Federated Learning with Cross-Aggregation for Satellite Edge Computing,arXiv,2026,,,,https://arxiv.org/abs/2604.15779,,,,
07967,PLayer-FL: A Principled Approach to Personalized Layer-wise Cross-Silo Federated Learning,arXiv,2025,,,,https://arxiv.org/abs/2502.08829,,,,
07968,Accelerating Decentralized Federated Learning With Probabilistic Communication in Heterogeneous Edge Computing,IEEE Transactions on Networking,2026,https://ieeexplore.ieee.org/document/3600015,https://doi.org/10.1109/TON.2025.3600015,,,,,,
07971,Def-Ag: An energy-efficient decentralized federated learning framework via aggregator clients,Future Generation Computer Systems,2026,,https://doi.org/10.1016/j.future.2025.108114,,,,,,
07972,"Performance Evaluation of Decentralized Federated Learning: Impact of Fully and K-Connected Topologies, Heterogeneous Computing Resources, and Communication Bandwidth",https://doi.org/IEEE Access,2025,https://ieeexplore.ieee.org/document/3542772,https://doi.org/10.1109/ACCESS.2025.3542772,,,,,,
07973,VerifyDFL: Secure Aggregation for Decentralized Federated Learning With Input Validation in Mobile Edge Intelligence,IEEE Transactions on Cognitive Communications and Networking,2026,https://ieeexplore.ieee.org/document/3587771,https://doi.org/10.1109/TCCN.2025.3587771,,,,,,
07975,A Survey on Efficient Federated Learning Methods for Foundation Model Training,IJCAI 2024 Proceedings,2024,https://www.ijcai.org/proceedings/2024/919,https://doi.org/10.24963/ijcai.2024/919,,https://arxiv.org/abs/2401.04472,,,,
07976,Pruning Federated Models through Loss Landscape Analysis and Client Agreement Scoring,IEEE Internet of Things Journal,2026,https://ieeexplore.ieee.org/document/11500484,https://doi.org/10.1109/JIOT.2026.3686028,,https://arxiv.org/abs/2405.10271,,,,
08011,FedSLoP: Memory-Efficient Federated Learning with Low-Rank Gradient Projection,arXiv,2026,,,,https://arxiv.org/abs/2604.24012,,,,
08014,FedProC: A benchmarking framework for federated time-series forecasting,SoftwareX,2026,,https://doi.org/10.1016/j.softx.2026.102646,,,,,,
08021,Federated Learning based on Pruning and Recovery,arXiv,2024,,,,https://arxiv.org/abs/2403.15439,,,,
08029,Federated Learning of a Mixture of Global and Local Models,arXiv,2021,,,,https://arxiv.org/abs/2002.05516,,,,
08030,Personalized and sustainable federated learning in integrated Internet of Things,Digital Communications and Networks,2026,,https://doi.org/10.1016/j.dcan.2026.01.001,,,,,,
08031,An Aggregation-Free Federated Learning for Tackling Data Heterogeneity,CVPR2024,2024,https://openaccess.thecvf.com/content/CVPR2024/html/Wang_An_Aggregation-Free_Federated_Learning_for_Tackling_Data_Heterogeneity_CVPR_2024_paper.html,,,https://arxiv.org/abs/2404.18962,,,,
08033,Communication-Efficient and Attack-Resistant Federated Edge Learning With Dataset Distillation,IEEE Transactions on Cloud Computing,2023,https://ieeexplore.ieee.org/document/3215520,https://doi.org/10.1109/tcc.2022.3215520,,,,,,
08034,Stable Federated Learning with Dataset Condensation,Journal of Computing Science and Engineering,2022,,https://doi.org/10.5626/jcse.2022.16.1.52,,,,,,
08035,FedHiDiC: High-Dimensional Heterogeneous Data Condensation and Distillation Contrastive Learning in Federated Learning,"2024 IEEE International Conference on Systems, Man,https://doi.org/and Cybernetics (SMC)",2024,https://ieeexplore.ieee.org/document/10831454,https://doi.org/10.1109/smc54092.2024.10831454,,,,,,
08036,Fed3D: Enhancing Security in Federated Learning with Dataset Distillation,2025 IEEE International Conference on Multimedia and Expo (ICME),2025,https://ieeexplore.ieee.org/document/11209583,https://doi.org/10.1109/icme59968.2025.11209583,,,,,,
08037,Privacy-Preserving Federated Learning Based on Dataset Condensation,IEEE Transactions on Consumer Electronics,2025,https://ieeexplore.ieee.org/document/3510694,https://doi.org/10.1109/tce.2024.3510694,,,,,,
08038,Global Model Initialization Based on Dataset Distillation for Efficient Federated Learning in Industrial Scenarios,,2025,,https://doi.org/10.2139/ssrn.5219978,,,,,,
08039,FedCache 2.0: Federated Edge Learning with Knowledge Caching and Dataset Distillation,arXiv,2024,,,,https://arxiv.org/abs/2405.13378,,,,
08041,Towards Sparsified Federated Neuroimaging Models via Weight Pruning,arXiv,2022,,,,https://arxiv.org/abs/2208.11669,,,,
08044,uMK-HEFL: Unconstrained multi-key homomorphic encryption for privacy-preserving federated learning,Applied Soft Computing,2026,,https://doi.org/10.1016/j.asoc.2026.114997,,,,,,
08046,pFedNavi: Structure-Aware Personalized Federated Vision-Language Navigation for Embodied AI,arXiv,2026,,,,https://arxiv.org/abs/2602.14401,,,,
